# Electron neutrino-oxygen scattering cross section 5MeV-60MeV (10^-38 cm^2/GeV) #
# log(energy in GeV)       nu_e       nu_mu       nu_tau       nu_e_bar       nu_mu_bar       nu_tau_bar #

       -1.74159          0.200543       0           0              0              0                0
       -1.74029          0.201873       0           0              0              0                0
       -1.73899          0.203223       0           0              0              0                0
       -1.73768          0.204598       0           0              0              0                0
       -1.73638             0.206       0           0              0              0                0
       -1.73508          0.207428       0           0              0              0                0
       -1.73378          0.208882       0           0              0              0                0
       -1.73248          0.210359       0           0              0              0                0
       -1.73118          0.211858       0           0              0              0                0
       -1.72988          0.213376       0           0              0              0                0
       -1.72858          0.214912       0           0              0              0                0
       -1.72728          0.216464       0           0              0              0                0
       -1.72597          0.218031       0           0              0              0                0
       -1.72467          0.219611       0           0              0              0                0
       -1.72337          0.221203       0           0              0              0                0
       -1.72207          0.222804       0           0              0              0                0
       -1.72077          0.224412       0           0              0              0                0
       -1.71947          0.226024       0           0              0              0                0
       -1.71817          0.227636       0           0              0              0                0
       -1.71687          0.229241       0           0              0              0                0
       -1.71557          0.230836       0           0              0              0                0
       -1.71427          0.232416       0           0              0              0                0
       -1.71296          0.233976       0           0              0              0                0
       -1.71166          0.235512       0           0              0              0                0
       -1.71036           0.23702       0           0              0              0                0
       -1.70906          0.238495       0           0              0              0                0
       -1.70776          0.239933       0           0              0              0                0
       -1.70646          0.241329       0           0              0              0                0
       -1.70516          0.242684       0           0              0              0                0
       -1.70386          0.244005       0           0              0              0                0
       -1.70256          0.245303       0           0              0              0                0
       -1.70126          0.246585       0           0              0              0                0
       -1.69995          0.247862       0           0              0              0                0
       -1.69865          0.249141       0           0              0              0                0
       -1.69735          0.250434       0           0              0              0                0
       -1.69605          0.251746       0           0              0              0                0
       -1.69475          0.253089       0           0              0              0                0
       -1.69345           0.25447       0           0              0              0                0
       -1.69215          0.255897       0           0              0              0                0
       -1.69085          0.257378       0           0              0              0                0
       -1.68955          0.258912       0           0              0              0                0
       -1.68824          0.260498       0           0              0              0                0
       -1.68694          0.262134       0           0              0              0                0
       -1.68564          0.263816       0           0              0              0                0
       -1.68434          0.265545       0           0              0              0                0
       -1.68304          0.267316       0           0              0              0                0
       -1.68174          0.269129       0           0              0              0                0
