# Neutrino-Ar CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.855076   2.251706e-01   2.251706e-01   2.251706e-01   2.251706e-01   2.251706e-01   2.251706e-01
-2.852777   2.265952e-01   2.265952e-01   2.265952e-01   2.265952e-01   2.265952e-01   2.265952e-01
-2.850479   2.279711e-01   2.279711e-01   2.279711e-01   2.279711e-01   2.279711e-01   2.279711e-01
-2.848180   2.292992e-01   2.292992e-01   2.292992e-01   2.292992e-01   2.292992e-01   2.292992e-01
-2.845881   2.305813e-01   2.305813e-01   2.305813e-01   2.305813e-01   2.305813e-01   2.305813e-01
-2.843582   2.319475e-01   2.319475e-01   2.319475e-01   2.319475e-01   2.319475e-01   2.319475e-01
-2.841284   2.336191e-01   2.336191e-01   2.336191e-01   2.336191e-01   2.336191e-01   2.336191e-01
-2.838985   2.352362e-01   2.352362e-01   2.352362e-01   2.352362e-01   2.352362e-01   2.352362e-01
-2.836686   2.367999e-01   2.367999e-01   2.367999e-01   2.367999e-01   2.367999e-01   2.367999e-01
-2.834388   2.383114e-01   2.383114e-01   2.383114e-01   2.383114e-01   2.383114e-01   2.383114e-01
-2.832089   2.397714e-01   2.397714e-01   2.397714e-01   2.397714e-01   2.397714e-01   2.397714e-01
-2.829790   2.411812e-01   2.411812e-01   2.411812e-01   2.411812e-01   2.411812e-01   2.411812e-01
-2.827491   2.425420e-01   2.425420e-01   2.425420e-01   2.425420e-01   2.425420e-01   2.425420e-01
-2.825193   2.438763e-01   2.438763e-01   2.438763e-01   2.438763e-01   2.438763e-01   2.438763e-01
-2.822894   2.456029e-01   2.456029e-01   2.456029e-01   2.456029e-01   2.456029e-01   2.456029e-01
-2.820595   2.472729e-01   2.472729e-01   2.472729e-01   2.472729e-01   2.472729e-01   2.472729e-01
-2.818296   2.488875e-01   2.488875e-01   2.488875e-01   2.488875e-01   2.488875e-01   2.488875e-01
