# Neutrino-Ar CEvNS cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-2.875765   2.124743e-01   2.124743e-01   2.124743e-01   2.124743e-01   2.124743e-01   2.124743e-01
-2.873466   2.138177e-01   2.138177e-01   2.138177e-01   2.138177e-01   2.138177e-01   2.138177e-01
-2.871167   2.151153e-01   2.151153e-01   2.151153e-01   2.151153e-01   2.151153e-01   2.151153e-01
-2.868869   2.163677e-01   2.163677e-01   2.163677e-01   2.163677e-01   2.163677e-01   2.163677e-01
-2.866570   2.175762e-01   2.175762e-01   2.175762e-01   2.175762e-01   2.175762e-01   2.175762e-01
-2.864271   2.188802e-01   2.188802e-01   2.188802e-01   2.188802e-01   2.188802e-01   2.188802e-01
-2.861972   2.205070e-01   2.205070e-01   2.205070e-01   2.205070e-01   2.205070e-01   2.205070e-01
-2.859674   2.220813e-01   2.220813e-01   2.220813e-01   2.220813e-01   2.220813e-01   2.220813e-01
-2.857375   2.236042e-01   2.236042e-01   2.236042e-01   2.236042e-01   2.236042e-01   2.236042e-01
-2.855076   2.250766e-01   2.250766e-01   2.250766e-01   2.250766e-01   2.250766e-01   2.250766e-01
-2.852777   2.264996e-01   2.264996e-01   2.264996e-01   2.264996e-01   2.264996e-01   2.264996e-01
-2.850479   2.278740e-01   2.278740e-01   2.278740e-01   2.278740e-01   2.278740e-01   2.278740e-01
-2.848180   2.292007e-01   2.292007e-01   2.292007e-01   2.292007e-01   2.292007e-01   2.292007e-01
-2.845881   2.304815e-01   2.304815e-01   2.304815e-01   2.304815e-01   2.304815e-01   2.304815e-01
-2.843582   2.318462e-01   2.318462e-01   2.318462e-01   2.318462e-01   2.318462e-01   2.318462e-01
-2.841284   2.335159e-01   2.335159e-01   2.335159e-01   2.335159e-01   2.335159e-01   2.335159e-01
-2.838985   2.351312e-01   2.351312e-01   2.351312e-01   2.351312e-01   2.351312e-01   2.351312e-01
-2.836686   2.366931e-01   2.366931e-01   2.366931e-01   2.366931e-01   2.366931e-01   2.366931e-01
-2.834388   2.382028e-01   2.382028e-01   2.382028e-01   2.382028e-01   2.382028e-01   2.382028e-01
-2.832089   2.396611e-01   2.396611e-01   2.396611e-01   2.396611e-01   2.396611e-01   2.396611e-01
-2.829790   2.410693e-01   2.410693e-01   2.410693e-01   2.410693e-01   2.410693e-01   2.410693e-01
-2.827491   2.424285e-01   2.424285e-01   2.424285e-01   2.424285e-01   2.424285e-01   2.424285e-01
